n_samples,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z
859,-0.54931640625,-0.3662109375,0.0,10.336904296875,-0.536484375,0.51732421875
860,-0.6103515625,-0.3662109375,0.0,10.332114257812501,-0.5460644531250001,0.49337402343750003
861,-0.54931640625,-0.3662109375,0.06103515625,10.3225341796875,-0.5460644531250001,0.49337402343750003
862,-0.6103515625,-0.3662109375,0.06103515625,10.293793945312501,-0.5604345703125,0.536484375
863,-0.6103515625,-0.42724609375,0.1220703125,10.336904296875,-0.5652246093750001,0.5269042968750001
864,-0.54931640625,-0.3662109375,0.1220703125,10.3129541015625,-0.5508544921875,0.5269042968750001
865,-0.6103515625,-0.3662109375,0.06103515625,10.32732421875,-0.5508544921875,0.5077441406250001
866,-0.732421875,-0.3662109375,0.1220703125,10.308164062500001,-0.5460644531250001,0.48379394531250003
867,-0.6103515625,-0.30517578125,0.1220703125,10.332114257812501,-0.5604345703125,0.5029541015625
868,-0.6103515625,-0.3662109375,0.0,10.3416943359375,-0.5652246093750001,0.5125341796875
869,-0.6103515625,-0.3662109375,0.0,10.3129541015625,-0.55564453125,0.4981640625
870,-0.54931640625,-0.3662109375,0.06103515625,10.3033740234375,-0.5652246093750001,0.4981640625
871,-0.6103515625,-0.3662109375,0.1220703125,10.3225341796875,-0.5269042968750001,0.5029541015625
872,-0.54931640625,-0.3662109375,0.1220703125,10.3225341796875,-0.5460644531250001,0.49337402343750003
873,-0.67138671875,-0.3662109375,0.1220703125,10.317744140625,-0.5269042968750001,0.51732421875
874,-0.67138671875,-0.3662109375,0.0,10.32732421875,-0.5316943359375,0.51732421875
875,-0.54931640625,-0.3662109375,0.0,10.298583984375,-0.5604345703125,0.4981640625
876,-0.54931640625,-0.3662109375,0.1220703125,10.3129541015625,-0.5652246093750001,0.488583984375
877,-0.54931640625,-0.3662109375,0.06103515625,10.336904296875,-0.5460644531250001,0.4981640625
878,-0.54931640625,-0.3662109375,0.0,10.298583984375,-0.5460644531250001,0.4981640625
879,-0.48828125,-0.42724609375,0.06103515625,10.3033740234375,-0.55564453125,0.5077441406250001
880,-0.67138671875,-0.42724609375,0.06103515625,10.317744140625,-0.55564453125,0.5221142578125
881,-0.6103515625,-0.3662109375,0.06103515625,10.298583984375,-0.536484375,0.5029541015625
882,-0.48828125,-0.3662109375,0.06103515625,10.298583984375,-0.55564453125,0.536484375
883,-0.6103515625,-0.3662109375,0.06103515625,10.3033740234375,-0.5460644531250001,0.5077441406250001
884,-0.67138671875,-0.30517578125,0.1220703125,10.317744140625,-0.5604345703125,0.5221142578125
885,-0.6103515625,-0.3662109375,0.06103515625,10.32732421875,-0.55564453125,0.4981640625
886,-0.6103515625,-0.3662109375,0.1220703125,10.3129541015625,-0.5604345703125,0.5125341796875
887,-0.732421875,-0.3662109375,0.1220703125,10.3225341796875,-0.5748046875,0.5029541015625
888,-0.48828125,-0.3662109375,0.06103515625,10.3225341796875,-0.55564453125,0.49337402343750003
889,-0.54931640625,-0.3662109375,0.1220703125,10.317744140625,-0.5316943359375,0.5029541015625
890,-0.6103515625,-0.3662109375,0.1220703125,10.3033740234375,-0.5316943359375,0.49337402343750003
891,-0.6103515625,-0.30517578125,0.06103515625,10.317744140625,-0.5460644531250001,0.5269042968750001
892,-0.54931640625,-0.3662109375,-0.06103515625,10.336904296875,-0.5412744140625,0.469423828125
893,-0.6103515625,-0.30517578125,0.06103515625,10.32732421875,-0.5604345703125,0.488583984375
894,-0.6103515625,-0.42724609375,0.06103515625,10.3129541015625,-0.5412744140625,0.5221142578125
895,-0.6103515625,-0.42724609375,0.06103515625,10.28900390625,-0.5412744140625,0.5125341796875
896,-0.67138671875,-0.3662109375,0.1220703125,10.2842138671875,-0.5412744140625,0.51732421875
897,-0.48828125,-0.3662109375,0.06103515625,10.293793945312501,-0.55564453125,0.5316943359375
898,-0.6103515625,-0.42724609375,0.06103515625,10.317744140625,-0.5460644531250001,0.49337402343750003
899,-0.67138671875,-0.3662109375,0.06103515625,10.332114257812501,-0.536484375,0.4742138671875
900,-0.6103515625,-0.42724609375,0.06103515625,10.317744140625,-0.5700146484375,0.49337402343750003
901,-0.54931640625,-0.3662109375,0.1220703125,10.3225341796875,-0.5412744140625,0.5125341796875
902,-0.67138671875,-0.3662109375,0.06103515625,10.3129541015625,-0.5508544921875,0.5125341796875
903,-0.6103515625,-0.48828125,0.1220703125,10.332114257812501,-0.5508544921875,0.488583984375
904,-0.54931640625,-0.3662109375,0.0,10.308164062500001,-0.5412744140625,0.4981640625
905,-0.54931640625,-0.244140625,0.06103515625,10.3129541015625,-0.55564453125,0.536484375
906,-0.6103515625,-0.3662109375,0.06103515625,10.3033740234375,-0.55564453125,0.5029541015625
907,-0.54931640625,-0.3662109375,0.06103515625,10.298583984375,-0.55564453125,0.488583984375
908,-0.54931640625,-0.30517578125,0.06103515625,10.3225341796875,-0.5316943359375,0.51732421875
909,-0.67138671875,-0.30517578125,0.1220703125,10.317744140625,-0.536484375,0.5029541015625
910,-0.54931640625,-0.3662109375,0.18310546875,10.279423828125001,-0.5412744140625,0.49337402343750003
911,-0.54931640625,-0.3662109375,0.0,10.317744140625,-0.51732421875,0.47900390625
912,-0.6103515625,-0.3662109375,0.06103515625,10.298583984375,-0.536484375,0.49337402343750003
913,-0.54931640625,-0.30517578125,0.1220703125,10.3129541015625,-0.5508544921875,0.5221142578125
914,-0.67138671875,-0.3662109375,0.06103515625,10.3129541015625,-0.5508544921875,0.49337402343750003
915,-0.6103515625,-0.48828125,0.06103515625,10.32732421875,-0.5604345703125,0.5029541015625
916,-0.54931640625,-0.3662109375,0.0,10.3225341796875,-0.5652246093750001,0.5125341796875
917,-0.6103515625,-0.3662109375,0.06103515625,10.298583984375,-0.5652246093750001,0.49337402343750003
918,-0.67138671875,-0.30517578125,0.1220703125,10.32732421875,-0.5460644531250001,0.4742138671875
919,-0.6103515625,-0.42724609375,0.06103515625,10.3225341796875,-0.5460644531250001,0.4981640625
920,-0.6103515625,-0.30517578125,0.06103515625,10.308164062500001,-0.5508544921875,0.5269042968750001
921,-0.54931640625,-0.3662109375,0.06103515625,10.308164062500001,-0.5460644531250001,0.48379394531250003
922,-0.6103515625,-0.244140625,0.06103515625,10.298583984375,-0.5269042968750001,0.47900390625
923,-0.54931640625,-0.3662109375,0.1220703125,10.293793945312501,-0.5604345703125,0.49337402343750003
924,-0.54931640625,-0.3662109375,0.0,10.293793945312501,-0.55564453125,0.5269042968750001
925,-0.48828125,-0.3662109375,0.0,10.32732421875,-0.5221142578125,0.5125341796875
926,-0.6103515625,-0.3662109375,0.06103515625,10.3129541015625,-0.5269042968750001,0.4742138671875
927,-0.54931640625,-0.3662109375,0.06103515625,10.32732421875,-0.5269042968750001,0.51732421875
928,-0.54931640625,-0.30517578125,0.0,10.308164062500001,-0.5316943359375,0.5125341796875
929,-0.48828125,-0.30517578125,0.06103515625,10.3033740234375,-0.5316943359375,0.488583984375
930,-0.6103515625,-0.3662109375,0.06103515625,10.3129541015625,-0.51732421875,0.4981640625
931,-0.54931640625,-0.3662109375,0.18310546875,10.32732421875,-0.5269042968750001,0.4981640625
932,-0.54931640625,-0.30517578125,0.1220703125,10.298583984375,-0.5460644531250001,0.51732421875
933,-0.54931640625,-0.42724609375,0.0,10.308164062500001,-0.5508544921875,0.5029541015625
934,-0.6103515625,-0.42724609375,0.0,10.308164062500001,-0.5460644531250001,0.4981640625
935,-0.67138671875,-0.3662109375,0.06103515625,10.3225341796875,-0.55564453125,0.5077441406250001
936,-0.6103515625,-0.42724609375,0.1220703125,10.3129541015625,-0.536484375,0.4981640625
937,-0.6103515625,-0.3662109375,0.06103515625,10.3225341796875,-0.5460644531250001,0.488583984375
938,-0.6103515625,-0.42724609375,0.0,10.298583984375,-0.5700146484375,0.5221142578125
939,-0.6103515625,-0.3662109375,0.0,10.3033740234375,-0.5652246093750001,0.5221142578125
940,-0.67138671875,-0.3662109375,0.06103515625,10.308164062500001,-0.5269042968750001,0.5221142578125
941,-0.6103515625,-0.3662109375,0.0,10.298583984375,-0.5460644531250001,0.5125341796875
942,-0.67138671875,-0.42724609375,0.0,10.308164062500001,-0.55564453125,0.5316943359375
943,-0.6103515625,-0.3662109375,0.0,10.3033740234375,-0.536484375,0.488583984375
944,-0.6103515625,-0.3662109375,0.06103515625,10.308164062500001,-0.5508544921875,0.48379394531250003
945,-0.6103515625,-0.30517578125,0.1220703125,10.317744140625,-0.5412744140625,0.5125341796875
946,-0.54931640625,-0.3662109375,0.1220703125,10.308164062500001,-0.5508544921875,0.5077441406250001
947,-0.54931640625,-0.42724609375,0.1220703125,10.3129541015625,-0.5412744140625,0.4981640625
948,-0.67138671875,-0.30517578125,0.06103515625,10.3225341796875,-0.5412744140625,0.488583984375
949,-0.6103515625,-0.30517578125,0.0,10.3225341796875,-0.5604345703125,0.5029541015625
950,-0.6103515625,-0.3662109375,0.06103515625,10.32732421875,-0.55564453125,0.5125341796875
951,-0.6103515625,-0.42724609375,0.18310546875,10.317744140625,-0.5460644531250001,0.5269042968750001
952,-0.6103515625,-0.3662109375,0.1220703125,10.32732421875,-0.5316943359375,0.4981640625
953,-0.54931640625,-0.42724609375,0.06103515625,10.336904296875,-0.5604345703125,0.49337402343750003
954,-0.48828125,-0.42724609375,0.0,10.308164062500001,-0.5843847656250001,0.5029541015625
955,-0.6103515625,-0.3662109375,0.0,10.3033740234375,-0.55564453125,0.5077441406250001
956,-0.67138671875,-0.3662109375,0.06103515625,10.3225341796875,-0.55564453125,0.4981640625
957,-0.67138671875,-0.3662109375,0.0,10.3033740234375,-0.55564453125,0.5125341796875
958,-0.67138671875,-0.30517578125,0.0,10.3225341796875,-0.5604345703125,0.5077441406250001
959,-0.6103515625,-0.30517578125,0.06103515625,10.317744140625,-0.5508544921875,0.5125341796875
960,-0.6103515625,-0.3662109375,0.1220703125,10.308164062500001,-0.5316943359375,0.4981640625
961,-0.67138671875,-0.42724609375,0.06103515625,10.317744140625,-0.5460644531250001,0.5221142578125
962,-0.6103515625,-0.42724609375,0.06103515625,10.3033740234375,-0.5604345703125,0.5029541015625
963,-0.67138671875,-0.42724609375,0.1220703125,10.3033740234375,-0.5221142578125,0.48379394531250003
964,-0.54931640625,-0.3662109375,0.06103515625,10.32732421875,-0.5460644531250001,0.5316943359375
965,-0.54931640625,-0.30517578125,0.06103515625,10.3225341796875,-0.536484375,0.488583984375
966,-0.48828125,-0.42724609375,0.06103515625,10.317744140625,-0.5316943359375,0.469423828125
967,-0.48828125,-0.30517578125,0.0,10.3225341796875,-0.5460644531250001,0.4742138671875
968,-0.6103515625,-0.30517578125,0.0,10.317744140625,-0.5700146484375,0.51732421875
969,-0.732421875,-0.30517578125,0.1220703125,10.32732421875,-0.5316943359375,0.5508544921875
970,-0.6103515625,-0.30517578125,0.1220703125,10.3225341796875,-0.5316943359375,0.51732421875
971,-0.6103515625,-0.3662109375,0.06103515625,10.308164062500001,-0.5316943359375,0.488583984375
972,-0.54931640625,-0.42724609375,0.06103515625,10.3033740234375,-0.5460644531250001,0.51732421875
973,-0.6103515625,-0.30517578125,0.1220703125,10.298583984375,-0.5604345703125,0.5460644531250001
974,-0.48828125,-0.244140625,0.1220703125,10.332114257812501,-0.55564453125,0.5029541015625
975,-0.54931640625,-0.3662109375,0.0,10.3416943359375,-0.5795947265625,0.5077441406250001
976,-0.54931640625,-0.30517578125,0.06103515625,10.3033740234375,-0.5604345703125,0.5221142578125
977,-0.54931640625,-0.30517578125,0.0,10.32732421875,-0.536484375,0.5125341796875
978,-0.54931640625,-0.3662109375,0.06103515625,10.317744140625,-0.5412744140625,0.4981640625
979,-0.54931640625,-0.3662109375,0.06103515625,10.308164062500001,-0.55564453125,0.48379394531250003
980,-0.6103515625,-0.3662109375,0.06103515625,10.308164062500001,-0.55564453125,0.5125341796875
981,-0.67138671875,-0.3662109375,0.06103515625,10.293793945312501,-0.5316943359375,0.5125341796875
982,-0.6103515625,-0.3662109375,0.0,10.3033740234375,-0.5508544921875,0.488583984375
983,-0.54931640625,-0.42724609375,0.06103515625,10.317744140625,-0.5412744140625,0.5221142578125
984,-0.54931640625,-0.3662109375,0.0,10.32732421875,-0.5412744140625,0.4981640625
985,-0.54931640625,-0.3662109375,0.06103515625,10.332114257812501,-0.536484375,0.45984375
986,-0.54931640625,-0.30517578125,0.1220703125,10.317744140625,-0.55564453125,0.48379394531250003
987,-0.6103515625,-0.3662109375,0.06103515625,10.3033740234375,-0.55564453125,0.49337402343750003
988,-0.6103515625,-0.3662109375,0.1220703125,10.317744140625,-0.5508544921875,0.5316943359375
989,-0.67138671875,-0.3662109375,0.06103515625,10.3129541015625,-0.5652246093750001,0.51732421875
990,-0.6103515625,-0.3662109375,0.06103515625,10.3225341796875,-0.5652246093750001,0.5077441406250001
991,-0.54931640625,-0.3662109375,0.1220703125,10.332114257812501,-0.55564453125,0.5077441406250001
992,-0.54931640625,-0.3662109375,0.1220703125,10.332114257812501,-0.55564453125,0.5316943359375
993,-0.54931640625,-0.42724609375,0.0,10.308164062500001,-0.5508544921875,0.5221142578125
994,-0.6103515625,-0.3662109375,0.06103515625,10.32732421875,-0.5412744140625,0.5077441406250001
995,-0.54931640625,-0.42724609375,0.06103515625,10.298583984375,-0.536484375,0.5029541015625
996,-0.6103515625,-0.3662109375,0.0,10.298583984375,-0.5460644531250001,0.51732421875
997,-0.6103515625,-0.42724609375,0.06103515625,10.308164062500001,-0.55564453125,0.5125341796875
998,-0.54931640625,-0.30517578125,0.1220703125,10.3033740234375,-0.5412744140625,0.5077441406250001
999,-0.6103515625,-0.30517578125,0.0,10.298583984375,-0.536484375,0.5029541015625
1000,-0.67138671875,-0.30517578125,0.06103515625,10.317744140625,-0.5460644531250001,0.51732421875
1001,-0.54931640625,-0.3662109375,0.06103515625,10.293793945312501,-0.5412744140625,0.51732421875
1002,-0.48828125,-0.48828125,0.06103515625,10.2842138671875,-0.5460644531250001,0.536484375
1003,-0.54931640625,-0.30517578125,0.06103515625,10.308164062500001,-0.5508544921875,0.5125341796875
1004,-0.54931640625,-0.30517578125,0.06103515625,10.308164062500001,-0.5316943359375,0.51732421875
1005,-0.48828125,-0.30517578125,0.06103515625,10.3033740234375,-0.5508544921875,0.51732421875
1006,-0.67138671875,-0.42724609375,0.06103515625,10.3033740234375,-0.5460644531250001,0.49337402343750003
1007,-0.6103515625,-0.42724609375,0.1220703125,10.308164062500001,-0.5316943359375,0.5029541015625
1008,-0.6103515625,-0.3662109375,0.06103515625,10.3129541015625,-0.5460644531250001,0.5316943359375
1009,-0.6103515625,-0.3662109375,0.06103515625,10.32732421875,-0.5700146484375,0.5077441406250001
1010,-0.54931640625,-0.30517578125,0.0,10.308164062500001,-0.55564453125,0.5077441406250001
1011,-0.67138671875,-0.3662109375,0.0,10.308164062500001,-0.5316943359375,0.5029541015625
1012,-0.6103515625,-0.3662109375,0.06103515625,10.293793945312501,-0.536484375,0.5125341796875
1013,-0.6103515625,-0.3662109375,0.1220703125,10.32732421875,-0.5508544921875,0.49337402343750003
1014,-0.6103515625,-0.3662109375,0.1220703125,10.3416943359375,-0.5460644531250001,0.488583984375
1015,-0.6103515625,-0.3662109375,0.06103515625,10.298583984375,-0.5269042968750001,0.5269042968750001
1016,-0.67138671875,-0.3662109375,0.06103515625,10.317744140625,-0.55564453125,0.5269042968750001
1017,-0.48828125,-0.3662109375,0.06103515625,10.3225341796875,-0.55564453125,0.5125341796875
1018,-0.54931640625,-0.3662109375,0.1220703125,10.317744140625,-0.5508544921875,0.5221142578125
1019,-0.6103515625,-0.3662109375,0.0,10.298583984375,-0.5508544921875,0.5077441406250001
1020,-0.54931640625,-0.3662109375,0.0,10.317744140625,-0.5460644531250001,0.4742138671875
1021,-0.54931640625,-0.30517578125,0.06103515625,10.32732421875,-0.55564453125,0.5221142578125
1022,-0.54931640625,-0.30517578125,0.06103515625,10.317744140625,-0.55564453125,0.5077441406250001
1023,-0.48828125,-0.3662109375,0.06103515625,10.32732421875,-0.5604345703125,0.51732421875
1024,-0.6103515625,-0.3662109375,0.06103515625,10.3416943359375,-0.5460644531250001,0.51732421875
1025,-0.732421875,-0.3662109375,0.0,10.3129541015625,-0.5125341796875,0.5221142578125
1026,-0.6103515625,-0.3662109375,0.06103515625,10.298583984375,-0.5508544921875,0.5269042968750001
1027,-0.6103515625,-0.3662109375,0.0,10.293793945312501,-0.5460644531250001,0.51732421875
1028,-0.67138671875,-0.3662109375,0.0,10.3225341796875,-0.5508544921875,0.49337402343750003
1029,-0.6103515625,-0.3662109375,0.0,10.3129541015625,-0.5748046875,0.488583984375
1030,-0.67138671875,-0.3662109375,0.0,10.308164062500001,-0.5508544921875,0.49337402343750003
1031,-0.48828125,-0.30517578125,0.06103515625,10.317744140625,-0.5508544921875,0.51732421875
1032,-0.6103515625,-0.3662109375,0.0,10.308164062500001,-0.5508544921875,0.5125341796875
1033,-0.54931640625,-0.3662109375,0.0,10.3033740234375,-0.5460644531250001,0.48379394531250003
1034,-0.6103515625,-0.3662109375,0.0,10.293793945312501,-0.5316943359375,0.4646337890625
1035,-0.48828125,-0.3662109375,0.1220703125,10.317744140625,-0.5412744140625,0.5077441406250001
1036,-0.48828125,-0.30517578125,0.1220703125,10.317744140625,-0.5460644531250001,0.5029541015625
1037,-0.6103515625,-0.3662109375,-0.06103515625,10.293793945312501,-0.5652246093750001,0.49337402343750003
1038,-0.6103515625,-0.42724609375,0.0,10.308164062500001,-0.55564453125,0.48379394531250003
1039,-0.48828125,-0.3662109375,0.06103515625,10.317744140625,-0.55564453125,0.4981640625
1040,-0.6103515625,-0.3662109375,0.1220703125,10.3129541015625,-0.55564453125,0.5221142578125
1041,-0.54931640625,-0.42724609375,0.0,10.293793945312501,-0.5508544921875,0.5029541015625
1042,-0.6103515625,-0.48828125,0.06103515625,10.2842138671875,-0.5508544921875,0.4981640625
1043,-0.6103515625,-0.3662109375,0.06103515625,10.3033740234375,-0.5604345703125,0.51732421875
1044,-0.54931640625,-0.3662109375,0.06103515625,10.3129541015625,-0.55564453125,0.536484375
1045,-0.54931640625,-0.3662109375,0.06103515625,10.336904296875,-0.5412744140625,0.5412744140625
1046,-0.6103515625,-0.3662109375,0.06103515625,10.32732421875,-0.55564453125,0.5077441406250001
1047,-0.67138671875,-0.244140625,0.06103515625,10.3129541015625,-0.5460644531250001,0.4981640625
1048,-0.6103515625,-0.3662109375,0.0,10.317744140625,-0.536484375,0.48379394531250003
1049,-0.67138671875,-0.42724609375,0.06103515625,10.28900390625,-0.5412744140625,0.5125341796875
1050,-0.6103515625,-0.30517578125,0.06103515625,10.317744140625,-0.5508544921875,0.5125341796875
1051,-0.48828125,-0.3662109375,0.06103515625,10.32732421875,-0.5460644531250001,0.5029541015625
1052,-0.48828125,-0.3662109375,0.06103515625,10.298583984375,-0.5460644531250001,0.48379394531250003
1053,-0.54931640625,-0.30517578125,0.06103515625,10.2842138671875,-0.5652246093750001,0.5029541015625
1054,-0.54931640625,-0.3662109375,0.06103515625,10.2650537109375,-0.5412744140625,0.5316943359375
1055,-0.54931640625,-0.48828125,0.06103515625,10.293793945312501,-0.5412744140625,0.51732421875
1056,-0.67138671875,-0.3662109375,0.06103515625,10.3225341796875,-0.5412744140625,0.5029541015625
1057,-0.6103515625,-0.30517578125,0.06103515625,10.332114257812501,-0.5508544921875,0.5077441406250001
1058,-0.54931640625,-0.30517578125,0.0,10.32732421875,-0.5412744140625,0.51732421875
1059,-0.48828125,-0.30517578125,0.06103515625,10.3033740234375,-0.5412744140625,0.5604345703125
1060,-0.54931640625,-0.3662109375,0.06103515625,10.308164062500001,-0.5460644531250001,0.5269042968750001
1061,-0.48828125,-0.3662109375,0.06103515625,10.32732421875,-0.5460644531250001,0.5221142578125
1062,-0.6103515625,-0.42724609375,0.0,10.336904296875,-0.5604345703125,0.5077441406250001
1063,-0.6103515625,-0.30517578125,0.06103515625,10.3225341796875,-0.5508544921875,0.5029541015625
1064,-0.6103515625,-0.3662109375,0.1220703125,10.3129541015625,-0.5460644531250001,0.5125341796875
1065,-0.6103515625,-0.42724609375,0.06103515625,10.3129541015625,-0.5316943359375,0.536484375
1066,-0.6103515625,-0.3662109375,0.06103515625,10.317744140625,-0.5700146484375,0.49337402343750003
1067,-0.48828125,-0.30517578125,0.0,10.3129541015625,-0.5460644531250001,0.51732421875
1068,-0.54931640625,-0.3662109375,0.06103515625,10.298583984375,-0.5316943359375,0.5221142578125
1069,-0.67138671875,-0.30517578125,0.0,10.308164062500001,-0.5460644531250001,0.48379394531250003
1070,-0.6103515625,-0.30517578125,0.06103515625,10.317744140625,-0.5460644531250001,0.4742138671875
1071,-0.54931640625,-0.3662109375,0.06103515625,10.32732421875,-0.5460644531250001,0.4981640625
1072,-0.48828125,-0.30517578125,0.06103515625,10.28900390625,-0.536484375,0.5029541015625
1073,-0.6103515625,-0.3662109375,0.06103515625,10.298583984375,-0.5412744140625,0.536484375
1074,-0.67138671875,-0.30517578125,0.06103515625,10.298583984375,-0.5412744140625,0.5269042968750001
1075,-0.6103515625,-0.3662109375,0.06103515625,10.3033740234375,-0.5508544921875,0.51732421875
1076,-0.54931640625,-0.3662109375,0.0,10.32732421875,-0.5748046875,0.49337402343750003
1077,-0.6103515625,-0.42724609375,0.06103515625,10.308164062500001,-0.5460644531250001,0.49337402343750003
1078,-0.6103515625,-0.42724609375,0.06103515625,10.3129541015625,-0.5460644531250001,0.4981640625
1079,-0.54931640625,-0.3662109375,-0.06103515625,10.308164062500001,-0.55564453125,0.5125341796875
1080,-0.67138671875,-0.3662109375,-0.06103515625,10.3225341796875,-0.536484375,0.536484375
1081,-0.67138671875,-0.3662109375,0.06103515625,10.308164062500001,-0.5508544921875,0.488583984375
1082,-0.6103515625,-0.30517578125,0.1220703125,10.308164062500001,-0.5460644531250001,0.4981640625
1083,-0.54931640625,-0.30517578125,0.0,10.3129541015625,-0.5412744140625,0.51732421875
1084,-0.54931640625,-0.3662109375,0.06103515625,10.332114257812501,-0.536484375,0.5269042968750001
1085,-0.54931640625,-0.3662109375,0.0,10.3225341796875,-0.5412744140625,0.4981640625
1086,-0.732421875,-0.3662109375,0.06103515625,10.3129541015625,-0.5412744140625,0.5125341796875
1087,-0.6103515625,-0.3662109375,0.1220703125,10.3033740234375,-0.5508544921875,0.5125341796875
1088,-0.67138671875,-0.244140625,0.1220703125,10.336904296875,-0.55564453125,0.4981640625
1089,-0.6103515625,-0.3662109375,0.06103515625,10.32732421875,-0.55564453125,0.48379394531250003
1090,-0.6103515625,-0.42724609375,0.06103515625,10.3033740234375,-0.5604345703125,0.49337402343750003
1091,-0.67138671875,-0.3662109375,0.06103515625,10.336904296875,-0.5700146484375,0.4981640625
1092,-0.54931640625,-0.3662109375,0.0,10.336904296875,-0.5460644531250001,0.5029541015625
1093,-0.54931640625,-0.30517578125,0.06103515625,10.332114257812501,-0.5652246093750001,0.5029541015625
1094,-0.6103515625,-0.3662109375,0.1220703125,10.308164062500001,-0.5508544921875,0.5029541015625
1095,-0.6103515625,-0.30517578125,0.0,10.308164062500001,-0.5316943359375,0.5221142578125
1096,-0.6103515625,-0.3662109375,0.0,10.308164062500001,-0.5269042968750001,0.4981640625
1097,-0.6103515625,-0.30517578125,0.1220703125,10.308164062500001,-0.5460644531250001,0.49337402343750003
1098,-0.6103515625,-0.30517578125,0.0,10.317744140625,-0.5604345703125,0.51732421875
1099,-0.67138671875,-0.3662109375,0.06103515625,10.3129541015625,-0.5508544921875,0.5125341796875
1100,-0.67138671875,-0.3662109375,-0.06103515625,10.3033740234375,-0.55564453125,0.5125341796875
1101,-0.6103515625,-0.30517578125,0.0,10.308164062500001,-0.5460644531250001,0.51732421875
1102,-0.6103515625,-0.30517578125,0.1220703125,10.279423828125001,-0.5508544921875,0.5269042968750001
1103,-0.67138671875,-0.3662109375,0.1220703125,10.28900390625,-0.536484375,0.51732421875
1104,-0.48828125,-0.30517578125,0.0,10.336904296875,-0.5460644531250001,0.49337402343750003
1105,-0.6103515625,-0.3662109375,0.06103515625,10.3129541015625,-0.5316943359375,0.5077441406250001
1106,-0.54931640625,-0.30517578125,0.1220703125,10.308164062500001,-0.5460644531250001,0.5269042968750001
1107,-0.48828125,-0.30517578125,0.06103515625,10.3129541015625,-0.5460644531250001,0.5029541015625
1108,-0.6103515625,-0.30517578125,0.06103515625,10.28900390625,-0.5316943359375,0.51732421875
1109,-0.54931640625,-0.30517578125,0.06103515625,10.3225341796875,-0.536484375,0.5029541015625
1110,-0.54931640625,-0.42724609375,0.1220703125,10.332114257812501,-0.5604345703125,0.47900390625
1111,-0.6103515625,-0.30517578125,0.1220703125,10.308164062500001,-0.5460644531250001,0.48379394531250003
1112,-0.54931640625,-0.3662109375,0.06103515625,10.317744140625,-0.5412744140625,0.51732421875
1113,-0.6103515625,-0.3662109375,0.0,10.3225341796875,-0.5508544921875,0.5221142578125
1114,-0.6103515625,-0.42724609375,0.06103515625,10.3129541015625,-0.5652246093750001,0.5269042968750001
1115,-0.67138671875,-0.42724609375,0.06103515625,10.308164062500001,-0.5508544921875,0.5029541015625
1116,-0.67138671875,-0.3662109375,0.0,10.32732421875,-0.55564453125,0.5077441406250001
1117,-0.48828125,-0.30517578125,0.0,10.32732421875,-0.55564453125,0.5029541015625
1118,-0.54931640625,-0.3662109375,0.06103515625,10.3225341796875,-0.5460644531250001,0.4981640625
1119,-0.54931640625,-0.30517578125,0.06103515625,10.317744140625,-0.5460644531250001,0.5029541015625
1120,-0.48828125,-0.30517578125,0.06103515625,10.3225341796875,-0.5460644531250001,0.5125341796875
1121,-0.6103515625,-0.3662109375,0.06103515625,10.332114257812501,-0.5316943359375,0.488583984375
1122,-0.6103515625,-0.30517578125,0.18310546875,10.3416943359375,-0.5604345703125,0.5077441406250001
1123,-0.54931640625,-0.30517578125,0.06103515625,10.308164062500001,-0.5269042968750001,0.488583984375
1124,-0.48828125,-0.30517578125,0.1220703125,10.308164062500001,-0.5269042968750001,0.488583984375
1125,-0.54931640625,-0.30517578125,0.06103515625,10.336904296875,-0.5316943359375,0.4981640625
1126,-0.48828125,-0.3662109375,0.0,10.3225341796875,-0.5508544921875,0.5316943359375
1127,-0.6103515625,-0.3662109375,0.0,10.3129541015625,-0.5508544921875,0.5269042968750001
1128,-0.67138671875,-0.3662109375,0.06103515625,10.336904296875,-0.5460644531250001,0.5029541015625
1129,-0.48828125,-0.30517578125,0.06103515625,10.298583984375,-0.5508544921875,0.5269042968750001
1130,-0.54931640625,-0.3662109375,0.0,10.298583984375,-0.5460644531250001,0.5316943359375
1131,-0.6103515625,-0.3662109375,0.06103515625,10.32732421875,-0.536484375,0.4981640625
1132,-0.54931640625,-0.42724609375,0.06103515625,10.317744140625,-0.536484375,0.48379394531250003
1133,-0.6103515625,-0.42724609375,0.06103515625,10.332114257812501,-0.5652246093750001,0.4981640625
1134,-0.54931640625,-0.42724609375,0.1220703125,10.3129541015625,-0.5460644531250001,0.536484375
1135,-0.54931640625,-0.30517578125,0.0,10.298583984375,-0.5412744140625,0.5125341796875
1136,-0.6103515625,-0.3662109375,0.06103515625,10.3225341796875,-0.5508544921875,0.4981640625
1137,-0.67138671875,-0.42724609375,0.06103515625,10.3033740234375,-0.5508544921875,0.5077441406250001
1138,-0.54931640625,-0.3662109375,0.1220703125,10.293793945312501,-0.5460644531250001,0.5029541015625
1139,-0.42724609375,-0.30517578125,0.1220703125,10.317744140625,-0.5269042968750001,0.5125341796875
1140,-0.6103515625,-0.3662109375,0.1220703125,10.317744140625,-0.5508544921875,0.5029541015625
1141,-0.6103515625,-0.3662109375,0.06103515625,10.308164062500001,-0.5460644531250001,0.5029541015625
1142,-0.54931640625,-0.3662109375,0.06103515625,10.317744140625,-0.536484375,0.4981640625
